Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune,Comune,Targa,Capoluogo di Provincia/Uts,Capoluogo di Regione,Superficie (Kmq),Anno,Popolazione
1,3,12,12022,Brissago-Valtravaglia,VA,False,False,6.0848,2023,1308
1,3,12,12023,Brunello,VA,False,False,1.62,2023,922
1,3,12,12024,Brusimpiano,VA,False,False,5.9058,2023,1180
1,3,12,12025,Buguggiate,VA,False,False,2.5046,2023,3118
1,3,12,12026,Busto Arsizio,VA,False,False,30.6597,2023,83372
1,3,12,12027,Cadegliano-Viconago,VA,False,False,10.2718,2023,2177
1,3,12,12029,Cairate,VA,False,False,11.2636,2023,7806
1,3,12,12030,Cantello,VA,False,False,9.1334,2023,4783
1,3,12,12031,Caravate,VA,False,False,5.1274,2023,2547
1,3,12,12032,Cardano al Campo,VA,False,False,9.4198,2023,14739
1,3,12,12033,Carnago,VA,False,False,6.2222,2023,6612
1,3,12,12034,Caronno Pertusella,VA,False,False,8.5453,2023,18247
1,3,12,12035,Caronno Varesino,VA,False,False,5.7494,2023,4835
1,3,12,12036,Casale Litta,VA,False,False,10.5879,2023,2758
1,3,12,12037,Casalzuigno,VA,False,False,7.3257,2023,1365
1,3,12,12038,Casciago,VA,False,False,4.0454,2023,3582
1,3,12,12039,Casorate Sempione,VA,False,False,6.909,2023,5627
1,3,12,12040,Cassano Magnago,VA,False,False,12.3236,2023,21298
1,3,12,12041,Cassano Valcuvia,VA,False,False,3.9999,2023,657
1,3,12,12042,Castellanza,VA,False,False,6.9206,2023,13899
1,3,12,12043,Castello Cabiaglio,VA,False,False,6.9824,2023,573
1,3,12,12044,Castelseprio,VA,False,False,3.7509,2023,1331
1,3,12,12045,Castelveccana,VA,False,False,20.8104,2023,1836
1,3,12,12046,Castiglione Olona,VA,False,False,6.9003,2023,7463
1,3,12,12047,Castronno,VA,False,False,3.759,2023,5010
1,3,12,12048,Cavaria con Premezzo,VA,False,False,3.3195,2023,5696
1,3,12,12049,Cazzago Brabbia,VA,False,False,4.0039,2023,787
1,3,12,12050,Cislago,VA,False,False,11.1335,2023,10429
1,3,12,12051,Cittiglio,VA,False,False,11.1074,2023,3833
1,3,12,12052,Clivio,VA,False,False,2.9838,2023,1985
1,3,12,12053,Cocquio-Trevisago,VA,False,False,9.8056,2023,4622
1,3,12,12054,Comabbio,VA,False,False,4.6874,2023,1177
1,3,12,12055,Comerio,VA,False,False,5.5386,2023,2804
1,3,12,12056,Cremenaga,VA,False,False,4.551,2023,792
1,3,12,12057,Crosio della Valle,VA,False,False,1.4407,2023,637
1,3,12,12058,Cuasso al Monte,VA,False,False,16.1837,2023,3544
1,3,12,12059,Cugliate-Fabiasco,VA,False,False,6.5438,2023,3100
1,3,12,12060,Cunardo,VA,False,False,6.0591,2023,2885
1,3,12,12061,Curiglia con Monteviasco,VA,False,False,10.8542,2023,154
1,3,12,12062,Cuveglio,VA,False,False,7.4882,2023,3340
1,3,12,12063,Cuvio,VA,False,False,5.9589,2023,1664
1,3,12,12064,Daverio,VA,False,False,4.0249,2023,3070
1,3,12,12065,Dumenza,VA,False,False,18.4152,2023,1433
1,3,12,12066,Duno,VA,False,False,2.4939,2023,154
1,3,12,12067,Fagnano Olona,VA,False,False,8.6812,2023,12471
1,3,12,12068,Ferno,VA,False,False,8.6342,2023,6654
1,3,12,12069,Ferrera di Varese,VA,False,False,1.5059,2023,681
1,3,12,12070,Gallarate,VA,False,False,20.9848,2023,52963
1,3,12,12071,Galliate Lombardo,VA,False,False,3.2748,2023,1022
1,3,12,12072,Gavirate,VA,False,False,12.0021,2023,9140
1,3,12,12073,Gazzada Schianno,VA,False,False,4.8412,2023,4615
1,3,12,12074,Gemonio,VA,False,False,3.6742,2023,2838
1,3,12,12075,Gerenzano,VA,False,False,9.7868,2023,10872
1,3,12,12076,Germignaga,VA,False,False,4.682,2023,3721
1,3,12,12077,Golasecca,VA,False,False,7.4363,2023,2620
1,3,12,12078,Gorla Maggiore,VA,False,False,5.158,2023,4820
1,3,12,12079,Gorla Minore,VA,False,False,7.4805,2023,8132
1,3,12,12080,Gornate Olona,VA,False,False,4.6957,2023,2179
1,3,12,12081,Grantola,VA,False,False,2.0205,2023,1226
1,3,12,12082,Inarzo,VA,False,False,2.4339,2023,1064
1,3,12,12083,Induno Olona,VA,False,False,12.3656,2023,10360
1,3,12,12084,Ispra,VA,False,False,15.9091,2023,5269
1,3,12,12085,Jerago con Orago,VA,False,False,3.8742,2023,5164
1,3,12,12086,Lavena Ponte Tresa,VA,False,False,4.4421,2023,5686
1,3,12,12087,Laveno-Mombello,VA,False,False,23.53,2023,8372
1,3,12,12088,Leggiuno,VA,False,False,13.1891,2023,3562
1,3,12,12089,Lonate Ceppino,VA,False,False,4.8299,2023,5081
1,3,12,12090,Lonate Pozzolo,VA,False,False,29.2578,2023,11330
1,3,12,12091,Lozza,VA,False,False,1.7099,2023,1186
1,3,12,12092,Luino,VA,False,False,20.9338,2023,14176
1,3,12,12093,Luvinate,VA,False,False,4.0713,2023,1338
1,3,12,12096,Malnate,VA,False,False,9.0011,2023,16537
1,3,12,12097,Marchirolo,VA,False,False,5.4904,2023,3568
1,3,12,12098,Marnate,VA,False,False,4.8464,2023,8114
1,3,12,12099,Marzio,VA,False,False,1.858,2023,305
1,3,12,12100,Masciago Primo,VA,False,False,1.8082,2023,291
1,3,12,12101,Mercallo,VA,False,False,5.4817,2023,1806
1,3,12,12102,Mesenzana,VA,False,False,4.956,2023,1733
1,3,12,12103,Montegrino Valtravaglia,VA,False,False,10.0593,2023,1514
1,3,12,12104,Monvalle,VA,False,False,4.5407,2023,1932
1,3,12,12105,Morazzone,VA,False,False,5.6024,2023,4299
1,3,12,12106,Mornago,VA,False,False,12.2357,2023,4881
1,3,12,12107,Oggiona con Santo Stefano,VA,False,False,2.7614,2023,4338
1,3,12,12108,Olgiate Olona,VA,False,False,7.2066,2023,12751
1,3,12,12109,Origgio,VA,False,False,7.9148,2023,7997
1,3,12,12110,Orino,VA,False,False,3.7246,2023,831
1,3,12,12113,Porto Ceresio,VA,False,False,5.3374,2023,2860
1,3,12,12114,Porto Valtravaglia,VA,False,False,16.3581,2023,2274
1,3,12,12115,Rancio Valcuvia,VA,False,False,4.4844,2023,918
1,3,12,12116,Ranco,VA,False,False,6.763,2023,1234
1,3,12,12117,Saltrio,VA,False,False,3.439,2023,2994
1,3,12,12118,Samarate,VA,False,False,16.0203,2023,16104
1,3,12,12119,Saronno,VA,False,False,11.0575,2023,38556
1,3,12,12120,Sesto Calende,VA,False,False,25.0378,2023,10957
1,3,12,12121,Solbiate Arno,VA,False,False,3.0257,2023,4010
1,3,12,12122,Solbiate Olona,VA,False,False,4.9314,2023,5407
1,3,12,12123,Somma Lombardo,VA,False,False,30.505,2023,17794
1,3,12,12124,Sumirago,VA,False,False,11.7456,2023,6012
1,3,12,12125,Taino,VA,False,False,7.6311,2023,3603
1,3,12,12126,Ternate,VA,False,False,4.6947,2023,2484
1,3,12,12127,Tradate,VA,False,False,21.4984,2023,18955
1,3,12,12128,Travedona-Monate,VA,False,False,9.5967,2023,3891
1,3,12,12129,Tronzano Lago Maggiore,VA,False,False,11.0613,2023,233
1,3,12,12130,Uboldo,VA,False,False,10.7362,2023,10869
1,3,12,12131,Valganna,VA,False,False,12.4185,2023,1580
1,3,12,12132,Varano Borghi,VA,False,False,3.3172,2023,2490
1,3,12,12133,Varese,VA,True,False,54.8393,2023,78818
1,3,12,12134,Vedano Olona,VA,False,False,7.0849,2023,7421
1,3,12,12136,Venegono Inferiore,VA,False,False,5.8788,2023,5958
1,3,12,12137,Venegono Superiore,VA,False,False,6.7338,2023,7337
1,3,12,12138,Vergiate,VA,False,False,21.7832,2023,8587
1,3,12,12139,Viggiù,VA,False,False,9.2626,2023,5173
1,3,12,12140,Vizzola Ticino,VA,False,False,7.6057,2023,590
1,3,12,12141,Sangiano,VA,False,False,2.2207,2023,1435
1,3,12,12142,Maccagno con Pino e Veddasca,VA,False,False,41.9564,2023,2353
1,3,12,12143,Cadrezzate con Osmate,VA,False,False,8.2455,2023,2666
1,3,12,12144,Bardello con Malgesso e Bregano,VA,False,False,7.5807,2023,3661
1,3,13,13003,Albavilla,CO,False,False,10.3792,2023,6396
1,3,13,13004,Albese con Cassano,CO,False,False,7.9506,2023,4250
1,3,13,13005,Albiolo,CO,False,False,2.8386,2023,2758
1,3,13,13006,Alserio,CO,False,False,1.9921,2023,1369
1,3,13,13007,Alzate Brianza,CO,False,False,7.5833,2023,4823
1,3,13,13009,Anzano del Parco,CO,False,False,3.245,2023,1697
1,3,13,13010,Appiano Gentile,CO,False,False,12.7689,2023,7715
1,3,13,13011,Argegno,CO,False,False,4.1121,2023,671
1,3,13,13012,Arosio,CO,False,False,2.6314,2023,5136
1,3,13,13013,Asso,CO,False,False,6.5106,2023,3504
1,3,13,13015,Barni,CO,False,False,5.7157,2023,588
1,3,13,13021,Bene Lario,CO,False,False,5.5854,2023,341
1,3,13,13022,Beregazzo con Figliaro,CO,False,False,3.8086,2023,2824
1,3,13,13023,Binago,CO,False,False,7.1195,2023,4842
1,3,13,13024,Bizzarone,CO,False,False,2.6704,2023,1767
1,3,13,13025,Blessagno,CO,False,False,3.5601,2023,303
1,3,13,13026,Blevio,CO,False,False,5.4718,2023,1048
1,3,13,13028,Bregnano,CO,False,False,6.1608,2023,6453
1,3,13,13029,Brenna,CO,False,False,4.8501,2023,2203
1,3,13,13030,Brienno,CO,False,False,8.972,2023,317
1,3,13,13032,Brunate,CO,False,False,2.0345,2023,1596
1,3,13,13034,Bulgarograsso,CO,False,False,3.7733,2023,4000
1,3,13,13035,Cabiate,CO,False,False,3.1783,2023,7319
1,3,13,13036,Cadorago,CO,False,False,7.1486,2023,7952
1,3,13,13037,Caglio,CO,False,False,6.5169,2023,488
1,3,13,13040,Campione d'Italia,CO,False,False,2.6757,2023,1757
1,3,13,13041,Cantù,CO,False,False,23.2534,2023,40002
1,3,13,13042,Canzo,CO,False,False,11.1053,2023,5129
1,3,13,13043,Capiago Intimiano,CO,False,False,5.7174,2023,5440
1,3,13,13044,Carate Urio,CO,False,False,6.9442,2023,1117
1,3,13,13045,Carbonate,CO,False,False,4.9866,2023,2950
1,3,13,13046,Carimate,CO,False,False,5.1718,2023,4407
1,3,13,13047,Carlazzo,CO,False,False,12.7329,2023,3215
1,3,13,13048,Carugo,CO,False,False,4.2069,2023,6607
1,3,13,13052,Caslino d'Erba,CO,False,False,6.8896,2023,1667
1,3,13,13053,Casnate con Bernate,CO,False,False,5.2299,2023,5042
1,3,13,13055,Cassina Rizzardi,CO,False,False,3.5074,2023,3296
1,3,13,13058,Castelmarte,CO,False,False,1.9722,2023,1259
1,3,13,13059,Castelnuovo Bozzente,CO,False,False,3.622,2023,915
1,3,13,13062,Cavargna,CO,False,False,14.9748,2023,170
1,3,13,13063,Cerano d'Intelvi,CO,False,False,5.5479,2023,592
1,3,13,13064,Cermenate,CO,False,False,8.1833,2023,9388
1,3,13,13065,Cernobbio,CO,False,False,12.2813,2023,6317
1,3,13,13068,Cirimido,CO,False,False,2.6263,2023,2161
1,3,13,13071,Claino con Osteno,CO,False,False,12.9034,2023,541
1,3,13,13074,Colonno,CO,False,False,5.6119,2023,434
1,3,13,13075,Como,CO,True,False,37.1193,2023,83586
1,3,13,13077,Corrido,CO,False,False,6.1917,2023,847
1,3,13,13083,Cremia,CO,False,False,10.1382,2023,697
1,3,13,13084,Cucciago,CO,False,False,4.9305,2023,3415
1,3,13,13085,Cusino,CO,False,False,9.6466,2023,235
1,3,13,13087,Dizzasco,CO,False,False,3.6082,2023,646
1,3,13,13089,Domaso,CO,False,False,6.2764,2023,1409
1,3,13,13090,Dongo,CO,False,False,7.0436,2023,3168
1,3,13,13092,Dosso del Liro,CO,False,False,23.4878,2023,237
1,3,13,13095,Erba,CO,False,False,17.8017,2023,16236
1,3,13,13097,Eupilio,CO,False,False,6.9373,2023,2541
1,3,13,13098,Faggeto Lario,CO,False,False,17.523,2023,1093
1,3,13,13099,Faloppio,CO,False,False,4.1414,2023,4860
1,3,13,13100,Fenegrò,CO,False,False,5.3603,2023,3256
1,3,13,13101,Figino Serenza,CO,False,False,4.9561,2023,4931
1,3,13,13102,Fino Mornasco,CO,False,False,7.2966,2023,10011
1,3,13,13106,Garzeno,CO,False,False,28.7378,2023,659
1,3,13,13107,Gera Lario,CO,False,False,7.179,2023,1059
1,3,13,13110,Grandate,CO,False,False,2.8171,2023,2843
1,3,13,13111,Grandola ed Uniti,CO,False,False,16.8991,2023,1287
1,3,13,13113,Griante,CO,False,False,6.5458,2023,578
1,3,13,13114,Guanzate,CO,False,False,6.9053,2023,5747
1,3,13,13118,Inverigo,CO,False,False,9.9235,2023,9247
1,3,13,13119,Laglio,CO,False,False,6.1961,2023,858
1,3,13,13120,Laino,CO,False,False,6.6825,2023,550
1,3,13,13121,Lambrugo,CO,False,False,1.8412,2023,2532
1,3,13,13123,Lasnigo,CO,False,False,5.5255,2023,457
1,3,13,13126,Lezzeno,CO,False,False,20.7039,2023,1923
1,3,13,13128,Limido Comasco,CO,False,False,4.5636,2023,3879
1,3,13,13129,Lipomo,CO,False,False,2.3036,2023,5908
1,3,13,13130,Livo,CO,False,False,33.1337,2023,164
1,3,13,13131,Locate Varesino,CO,False,False,6.0129,2023,4325
1,3,13,13133,Lomazzo,CO,False,False,9.477,2023,9969
1,3,13,13134,Longone al Segrino,CO,False,False,1.6045,2023,1952
1,3,13,13135,Luisago,CO,False,False,2.1614,2023,2769
1,3,13,13136,Lurago d'Erba,CO,False,False,4.6778,2023,5496
1,3,13,13137,Lurago Marinone,CO,False,False,3.8489,2023,2578
1,3,13,13138,Lurate Caccivio,CO,False,False,5.9357,2023,9695
1,3,13,13139,Magreglio,CO,False,False,3.0815,2023,687
1,3,13,13143,Mariano Comense,CO,False,False,13.8027,2023,25387
1,3,13,13144,Maslianico,CO,False,False,1.2884,2023,3132
1,3,13,13145,Menaggio,CO,False,False,11.7701,2023,3027
1,3,13,13147,Merone,CO,False,False,3.2814,2023,4057
1,3,13,13152,Moltrasio,CO,False,False,8.8973,2023,1523
1,3,13,13153,Monguzzo,CO,False,False,3.727,2023,2345
1,3,13,13154,Montano Lucino,CO,False,False,5.2232,2023,5410
1,3,13,13155,Montemezzo,CO,False,False,9.0152,2023,200
1,3,13,13157,Montorfano,CO,False,False,3.5169,2023,2534
1,3,13,13159,Mozzate,CO,False,False,10.7031,2023,8734
1,3,13,13160,Musso,CO,False,False,3.7055,2023,942
1,3,13,13161,Nesso,CO,False,False,15.0301,2023,1138
1,3,13,13163,Novedrate,CO,False,False,2.921,2023,2892
1,3,13,13165,Olgiate Comasco,CO,False,False,10.9517,2023,11985
1,3,13,13169,Oltrona di San Mamette,CO,False,False,2.6968,2023,2355
1,3,13,13170,Orsenigo,CO,False,False,4.4607,2023,2637
1,3,13,13178,Peglio,CO,False,False,10.5747,2023,199
1,3,13,13183,Pianello del Lario,CO,False,False,9.7955,2023,1083
1,3,13,13184,Pigra,CO,False,False,4.5334,2023,240
1,3,13,13185,Plesio,CO,False,False,16.904,2023,822
1,3,13,13186,Pognana Lario,CO,False,False,5.0749,2023,660
1,3,13,13187,Ponna,CO,False,False,5.8112,2023,238
1,3,13,13188,Ponte Lambro,CO,False,False,3.3802,2023,4248
1,3,13,13189,Porlezza,CO,False,False,18.6399,2023,4888
1,3,13,13192,Proserpio,CO,False,False,2.2991,2023,961
1,3,13,13193,Pusiano,CO,False,False,3.2026,2023,1310
1,3,13,13195,Rezzago,CO,False,False,4.0752,2023,306
1,3,13,13197,Rodero,CO,False,False,2.5209,2023,1291
1,3,13,13199,Ronago,CO,False,False,2.0864,2023,1653
1,3,13,13201,Rovellasca,CO,False,False,3.5679,2023,7996
1,3,13,13202,Rovello Porro,CO,False,False,5.5316,2023,6297
1,3,13,13203,Sala Comacina,CO,False,False,4.7337,2023,465
1,3,13,13204,San Bartolomeo Val Cavargna,CO,False,False,10.5076,2023,956
1,3,13,13206,San Fermo della Battaglia,CO,False,False,5.7797,2023,7718
1,3,13,13207,San Nazzaro Val Cavargna,CO,False,False,12.993,2023,262
1,3,13,13211,Schignano,CO,False,False,10.1171,2023,881
1,3,13,13212,Senna Comasco,CO,False,False,2.7869,2023,3165
1,3,13,13216,Sorico,CO,False,False,24.4371,2023,1225
1,3,13,13217,Sormano,CO,False,False,10.7425,2023,648
1,3,13,13218,Stazzona,CO,False,False,7.2943,2023,600
1,3,13,13222,Tavernerio,CO,False,False,11.888,2023,5629
1,3,13,13223,Torno,CO,False,False,7.5288,2023,1063
1,3,13,13226,Trezzone,CO,False,False,3.9091,2023,239
1,3,13,13227,Turate,CO,False,False,10.2823,2023,9809
1,3,13,13228,Uggiate-Trevano,CO,False,False,5.7844,2023,5190
1,3,13,13229,Valbrona,CO,False,False,13.6474,2023,2629
1,3,13,13232,Valmorea,CO,False,False,3.132,2023,2611
1,3,13,13233,Val Rezzo,CO,False,False,6.6115,2023,166
1,3,13,13234,Valsolda,CO,False,False,31.7405,2023,1426
1,3,13,13236,Veleso,CO,False,False,5.8606,2023,202
1,3,13,13238,Veniano,CO,False,False,3.1517,2023,3140
1,3,13,13239,Vercana,CO,False,False,15.0078,2023,728
1,3,13,13242,Vertemate con Minoprio,CO,False,False,5.747,2023,4158
1,3,13,13245,Villa Guardia,CO,False,False,7.8577,2023,7839
1,3,13,13246,Zelbio,CO,False,False,4.5952,2023,185
1,3,13,13248,San Siro,CO,False,False,18.7866,2023,1681
1,3,13,13249,Gravedona ed Uniti,CO,False,False,39.8689,2023,4074
1,3,13,13250,Bellagio,CO,False,False,29.0589,2023,3591
1,3,13,13251,Colverde,CO,False,False,8.5814,2023,5529
1,3,13,13252,Tremezzina,CO,False,False,29.4154,2023,4981
1,3,13,13253,Alta Valle Intelvi,CO,False,False,24.9508,2023,3149
1,3,13,13254,Centro Valle Intelvi,CO,False,False,19.6566,2023,3747
1,3,13,13255,Solbiate con Cagno,CO,False,False,7.6232,2023,4677
1,3,14,14001,Albaredo per San Marco,SO,False,False,18.9606,2023,297
1,3,14,14002,Albosaggia,SO,False,False,34.3463,2023,2998
1,3,14,14003,Andalo Valtellino,SO,False,False,6.775,2023,590
1,3,14,14004,Aprica,SO,False,False,20.3652,2023,1468
1,3,14,14005,Ardenno,SO,False,False,17.1438,2023,3217
1,3,14,14006,Bema,SO,False,False,19.2216,2023,114
1,3,14,14007,Berbenno di Valtellina,SO,False,False,35.5949,2023,4047
1,3,14,14008,Bianzone,SO,False,False,17.1064,2023,1262
1,3,14,14009,Bormio,SO,False,False,41.4363,2023,3939
1,3,14,14010,Buglio in Monte,SO,False,False,27.7158,2023,2017
1,3,14,14011,Caiolo,SO,False,False,32.9724,2023,1049
1,3,14,14012,Campodolcino,SO,False,False,48.4884,2023,947
1,3,14,14013,Caspoggio,SO,False,False,7.2724,2023,1343
1,3,14,14014,Castello dell'Acqua,SO,False,False,14.07,2023,606
1,3,14,14015,Castione Andevenno,SO,False,False,17.0381,2023,1575
1,3,14,14016,Cedrasco,SO,False,False,14.4206,2023,421
1,3,14,14017,Cercino,SO,False,False,5.6946,2023,798
1,3,14,14018,Chiavenna,SO,False,False,10.7744,2023,7249
1,3,14,14019,Chiesa in Valmalenco,SO,False,False,107.5976,2023,2281
1,3,14,14020,Chiuro,SO,False,False,51.7567,2023,2434
1,3,14,14021,Cino,SO,False,False,5.0707,2023,350
1,3,14,14022,Civo,SO,False,False,25.136,2023,1108
1,3,14,14023,Colorina,SO,False,False,17.7887,2023,1296
1,3,14,14024,Cosio Valtellino,SO,False,False,23.99,2023,5541
1,3,14,14025,Dazio,SO,False,False,3.7335,2023,514
1,3,14,14026,Delebio,SO,False,False,22.438,2023,3315
1,3,14,14027,Dubino,SO,False,False,13.2392,2023,3793
1,3,14,14028,Faedo Valtellino,SO,False,False,4.799,2023,504
1,3,14,14029,Forcola,SO,False,False,15.8986,2023,764
1,3,14,14030,Fusine,SO,False,False,37.6407,2023,551
1,3,14,14031,Gerola Alta,SO,False,False,37.4264,2023,165
1,3,14,14032,Gordona,SO,False,False,62.7929,2023,1974
1,3,14,14033,Grosio,SO,False,False,126.9155,2023,4294
1,3,14,14034,Grosotto,SO,False,False,53.1235,2023,1630
1,3,14,14035,Madesimo,SO,False,False,85.6543,2023,516
1,3,14,14036,Lanzada,SO,False,False,117.1649,2023,1256
1,3,14,14037,Livigno,SO,False,False,227.2928,2023,6807
1,3,14,14038,Lovero,SO,False,False,13.4605,2023,617
1,3,14,14039,Mantello,SO,False,False,3.7844,2023,753
1,3,14,14040,Mazzo di Valtellina,SO,False,False,15.3245,2023,1024
1,3,14,14041,Mello,SO,False,False,11.4294,2023,933
1,3,14,14043,Mese,SO,False,False,4.1453,2023,1849
1,3,14,14044,Montagna in Valtellina,SO,False,False,44.971,2023,2948
1,3,14,14045,Morbegno,SO,False,False,14.8161,2023,12279
1,3,14,14046,Novate Mezzola,SO,False,False,99.7438,2023,1898
1,3,14,14047,Pedesina,SO,False,False,6.2997,2023,35
1,3,14,14048,Piantedo,SO,False,False,6.8048,2023,1442
1,3,14,14049,Piateda,SO,False,False,70.7998,2023,2054
1,3,14,14050,Piuro,SO,False,False,84.2533,2023,1901
1,3,14,14051,Poggiridenti,SO,False,False,2.8988,2023,1820
1,3,14,14052,Ponte in Valtellina,SO,False,False,67.7264,2023,2193
1,3,14,14053,Postalesio,SO,False,False,10.5842,2023,666
1,3,14,14054,Prata Camportaccio,SO,False,False,27.9381,2023,2923
1,3,14,14055,Rasura,SO,False,False,6.0003,2023,287
1,3,14,14056,Rogolo,SO,False,False,12.8249,2023,572
1,3,14,14057,Samolaco,SO,False,False,45.7953,2023,2887
1,3,14,14058,San Giacomo Filippo,SO,False,False,61.8502,2023,368
1,3,14,14059,Sernio,SO,False,False,9.5234,2023,484
1,3,14,14060,Sondalo,SO,False,False,95.4525,2023,3863
1,3,14,14061,Sondrio,SO,True,False,20.8693,2023,21297
1,3,14,14062,Spriana,SO,False,False,7.6849,2023,83
1,3,14,14063,Talamona,SO,False,False,21.0508,2023,4599
1,3,14,14064,Tartano,SO,False,False,47.2651,2023,207
1,3,14,14065,Teglio,SO,False,False,115.3175,2023,4541
1,3,14,14066,Tirano,SO,False,False,32.3744,2023,8821
1,3,14,14067,Torre di Santa Maria,SO,False,False,44.2796,2023,729
1,3,14,14068,Tovo di Sant'Agata,SO,False,False,11.1463,2023,609
1,3,14,14069,Traona,SO,False,False,6.3666,2023,2867
1,3,14,14070,Tresivio,SO,False,False,15.0135,2023,2037
1,3,14,14071,Valdidentro,SO,False,False,226.7228,2023,4177
1,3,14,14072,Valdisotto,SO,False,False,89.5707,2023,3565
1,3,14,14073,Valfurva,SO,False,False,214.9883,2023,2459
1,3,14,14074,Val Masino,SO,False,False,116.7085,2023,827
1,3,14,14075,Verceia,SO,False,False,11.3775,2023,1079
1,3,14,14076,Vervio,SO,False,False,12.4054,2023,201
1,3,14,14077,Villa di Chiavenna,SO,False,False,32.5223,2023,955
1,3,14,14078,Villa di Tirano,SO,False,False,24.7393,2023,2994
1,3,215,15002,Abbiategrasso,MI,False,False,47.7777,2023,32602
1,3,215,15005,Albairate,MI,False,False,14.9818,2023,4715
1,3,215,15007,Arconate,MI,False,False,8.421,2023,6808
1,3,215,15009,Arese,MI,False,False,6.5849,2023,19515
1,3,215,15010,Arluno,MI,False,False,12.3585,2023,12431
1,3,215,15011,Assago,MI,False,False,8.0521,2023,9224
1,3,215,15012,Bareggio,MI,False,False,11.3841,2023,17161
1,3,215,15014,Basiano,MI,False,False,4.5915,2023,3678
1,3,215,15015,Basiglio,MI,False,False,8.4923,2023,7931
1,3,215,15016,Bellinzago Lombardo,MI,False,False,4.5901,2023,3831
1,3,215,15019,Bernate Ticino,MI,False,False,12.1619,2023,2939
1,3,215,15022,Besate,MI,False,False,12.7424,2023,2059
1,3,215,15024,Binasco,MI,False,False,3.8715,2023,7087
1,3,215,15026,Boffalora sopra Ticino,MI,False,False,7.6535,2023,4079
1,3,215,15027,Bollate,MI,False,False,13.0991,2023,36323
1,3,215,15032,Bresso,MI,False,False,3.3825,2023,26282
1,3,215,15035,Bubbiano,MI,False,False,2.9348,2023,2454
1,3,215,15036,Buccinasco,MI,False,False,12.0057,2023,26618
1,3,215,15038,Buscate,MI,False,False,7.8321,2023,4680
1,3,215,15040,Bussero,MI,False,False,4.5751,2023,8329
1,3,215,15041,Busto Garolfo,MI,False,False,12.9872,2023,14037
1,3,215,15042,Calvignasco,MI,False,False,1.8772,2023,1207
1,3,215,15044,Cambiago,MI,False,False,7.2274,2023,7210
1,3,215,15046,Canegrate,MI,False,False,5.2538,2023,12574
1,3,215,15050,Carpiano,MI,False,False,17.2435,2023,4138
1,3,215,15051,Carugate,MI,False,False,5.3712,2023,15740
1,3,215,15055,Casarile,MI,False,False,7.3248,2023,3952
1,3,215,15058,Casorezzo,MI,False,False,6.5951,2023,5642
1,3,215,15059,Cassano d'Adda,MI,False,False,18.5697,2023,19459
1,3,215,15060,Cassina de' Pecchi,MI,False,False,7.1469,2023,13909
1,3,215,15061,Cassinetta di Lugagnano,MI,False,False,3.3175,2023,1914
1,3,215,15062,Castano Primo,MI,False,False,19.1728,2023,10811
1,3,215,15070,Cernusco sul Naviglio,MI,False,False,13.3101,2023,34863
1,3,215,15071,Cerro al Lambro,MI,False,False,9.9632,2023,5184
1,3,215,15072,Cerro Maggiore,MI,False,False,10.1211,2023,15021
1,3,215,15074,Cesano Boscone,MI,False,False,3.9495,2023,23350
1,3,215,15076,Cesate,MI,False,False,5.7681,2023,14300
1,3,215,15077,Cinisello Balsamo,MI,False,False,12.724,2023,74741
1,3,215,15078,Cisliano,MI,False,False,14.6765,2023,5112
1,3,215,15081,Cologno Monzese,MI,False,False,8.4029,2023,47006
1,3,215,15082,Colturano,MI,False,False,4.1644,2023,2039
1,3,215,15085,Corbetta,MI,False,False,18.6867,2023,18911
1,3,215,15086,Cormano,MI,False,False,4.4733,2023,20556
1,3,215,15087,Cornaredo,MI,False,False,11.0674,2023,20693
1,3,215,15093,Corsico,MI,False,False,5.366,2023,34542
1,3,215,15096,Cuggiono,MI,False,False,14.9253,2023,8079
