Codice Comune,DATA_TYPE,RESULT,Anno,OBS_VALUE
5026,ROADACC,9,2022,0
5026,ROADACC,9,2021,0
5026,ROADACC,9,2020,0
5026,ROADACC,9,2019,0
5027,KILLINJ,F,2023,0
5027,KILLINJ,F,2022,0
5027,KILLINJ,F,2021,0
5027,KILLINJ,F,2020,0
5027,KILLINJ,F,2019,0
5027,KILLINJ,M,2023,0
5027,KILLINJ,M,2022,0
5027,KILLINJ,M,2021,0
5027,KILLINJ,M,2020,0
5027,KILLINJ,M,2019,0
5027,ROADACC,9,2023,0
5027,ROADACC,9,2022,0
5027,ROADACC,9,2021,0
5027,ROADACC,9,2020,0
5027,ROADACC,9,2019,0
5028,KILLINJ,F,2024,11
5028,KILLINJ,F,2023,4
5028,KILLINJ,F,2022,7
5028,KILLINJ,F,2021,5
5028,KILLINJ,F,2020,14
5028,KILLINJ,M,2024,0
5028,KILLINJ,M,2023,0
5028,KILLINJ,M,2022,0
5028,KILLINJ,M,2021,0
5028,KILLINJ,M,2020,0
5028,ROADACC,9,2024,8
5028,ROADACC,9,2023,2
5028,ROADACC,9,2022,7
5028,ROADACC,9,2021,5
5028,ROADACC,9,2020,10
5029,KILLINJ,F,2023,0
5029,KILLINJ,F,2022,0
5029,KILLINJ,F,2021,1
5029,KILLINJ,F,2020,0
5029,KILLINJ,F,2019,0
5029,KILLINJ,M,2023,0
5029,KILLINJ,M,2022,0
5029,KILLINJ,M,2021,0
5029,KILLINJ,M,2020,0
5029,KILLINJ,M,2019,0
5029,ROADACC,9,2023,0
5029,ROADACC,9,2022,0
5029,ROADACC,9,2021,1
5029,ROADACC,9,2020,0
5029,ROADACC,9,2019,0
5030,KILLINJ,F,2024,1
5030,KILLINJ,F,2023,1
5030,KILLINJ,F,2022,0
5030,KILLINJ,F,2021,5
5030,KILLINJ,F,2020,1
5030,KILLINJ,M,2024,0
5030,KILLINJ,M,2023,0
5030,KILLINJ,M,2022,0
5030,KILLINJ,M,2021,0
5030,KILLINJ,M,2020,0
5030,ROADACC,9,2024,1
5030,ROADACC,9,2023,1
5030,ROADACC,9,2022,0
5030,ROADACC,9,2021,3
5030,ROADACC,9,2020,1
5031,KILLINJ,F,2024,5
5031,KILLINJ,F,2023,2
5031,KILLINJ,F,2022,3
5031,KILLINJ,F,2021,1
5031,KILLINJ,F,2020,3
5031,KILLINJ,M,2024,0
5031,KILLINJ,M,2023,0
5031,KILLINJ,M,2022,0
5031,KILLINJ,M,2021,0
5031,KILLINJ,M,2020,0
5031,ROADACC,9,2024,4
5031,ROADACC,9,2023,2
5031,ROADACC,9,2022,3
5031,ROADACC,9,2021,1
5031,ROADACC,9,2020,3
5032,KILLINJ,F,2023,0
5032,KILLINJ,F,2022,0
5032,KILLINJ,F,2021,2
5032,KILLINJ,F,2020,0
5032,KILLINJ,F,2019,0
5032,KILLINJ,M,2023,0
5032,KILLINJ,M,2022,0
5032,KILLINJ,M,2021,0
5032,KILLINJ,M,2020,0
5032,KILLINJ,M,2019,0
5032,ROADACC,9,2023,0
5032,ROADACC,9,2022,0
5032,ROADACC,9,2021,1
5032,ROADACC,9,2020,0
5032,ROADACC,9,2019,0
5033,KILLINJ,F,2023,0
5033,KILLINJ,F,2022,0
5033,KILLINJ,F,2021,1
5033,KILLINJ,F,2020,2
5033,KILLINJ,F,2019,0
5033,KILLINJ,M,2023,0
5033,KILLINJ,M,2022,0
5033,KILLINJ,M,2021,0
5033,KILLINJ,M,2020,0
5033,KILLINJ,M,2019,0
5033,ROADACC,9,2023,0
5033,ROADACC,9,2022,0
5033,ROADACC,9,2021,1
5033,ROADACC,9,2020,1
5033,ROADACC,9,2019,0
5034,KILLINJ,F,2023,1
5034,KILLINJ,F,2022,0
5034,KILLINJ,F,2021,0
5034,KILLINJ,F,2020,0
5034,KILLINJ,F,2019,2
5034,KILLINJ,M,2023,0
5034,KILLINJ,M,2022,0
5034,KILLINJ,M,2021,0
5034,KILLINJ,M,2020,0
5034,KILLINJ,M,2019,0
5034,ROADACC,9,2023,1
5034,ROADACC,9,2022,0
5034,ROADACC,9,2021,0
5034,ROADACC,9,2020,0
5034,ROADACC,9,2019,1
5035,KILLINJ,F,2023,0
5035,KILLINJ,F,2022,0
5035,KILLINJ,F,2021,0
5035,KILLINJ,F,2020,0
5035,KILLINJ,F,2019,0
5035,KILLINJ,M,2023,0
5035,KILLINJ,M,2022,0
5035,KILLINJ,M,2021,0
5035,KILLINJ,M,2020,0
5035,KILLINJ,M,2019,0
5035,ROADACC,9,2023,0
5035,ROADACC,9,2022,0
5035,ROADACC,9,2021,0
5035,ROADACC,9,2020,0
5035,ROADACC,9,2019,0
5036,KILLINJ,F,2023,0
5036,KILLINJ,F,2022,0
5036,KILLINJ,F,2021,1
5036,KILLINJ,F,2020,0
5036,KILLINJ,F,2019,1
5036,KILLINJ,M,2023,0
5036,KILLINJ,M,2022,0
5036,KILLINJ,M,2021,0
5036,KILLINJ,M,2020,0
5036,KILLINJ,M,2019,0
5036,ROADACC,9,2023,0
5036,ROADACC,9,2022,0
5036,ROADACC,9,2021,1
5036,ROADACC,9,2020,0
5036,ROADACC,9,2019,1
5037,KILLINJ,F,2024,3
5037,KILLINJ,F,2023,2
5037,KILLINJ,F,2022,0
5037,KILLINJ,F,2021,0
5037,KILLINJ,F,2020,0
5037,KILLINJ,M,2024,1
5037,KILLINJ,M,2023,0
5037,KILLINJ,M,2022,0
5037,KILLINJ,M,2021,0
5037,KILLINJ,M,2020,0
5037,ROADACC,9,2024,1
5037,ROADACC,9,2023,2
5037,ROADACC,9,2022,0
5037,ROADACC,9,2021,0
5037,ROADACC,9,2020,0
5038,KILLINJ,F,2023,0
5038,KILLINJ,F,2022,1
5038,KILLINJ,F,2021,1
5038,KILLINJ,F,2020,2
5038,KILLINJ,F,2019,1
5038,KILLINJ,M,2023,0
5038,KILLINJ,M,2022,0
5038,KILLINJ,M,2021,0
5038,KILLINJ,M,2020,0
5038,KILLINJ,M,2019,0
5038,ROADACC,9,2023,0
5038,ROADACC,9,2022,1
5038,ROADACC,9,2021,1
5038,ROADACC,9,2020,2
5038,ROADACC,9,2019,1
5039,KILLINJ,F,2023,0
5039,KILLINJ,F,2022,0
5039,KILLINJ,F,2021,0
5039,KILLINJ,F,2020,0
5039,KILLINJ,F,2019,0
5039,KILLINJ,M,2023,0
5039,KILLINJ,M,2022,0
5039,KILLINJ,M,2021,0
5039,KILLINJ,M,2020,0
5039,KILLINJ,M,2019,0
5039,ROADACC,9,2023,0
5039,ROADACC,9,2022,0
5039,ROADACC,9,2021,0
5039,ROADACC,9,2020,0
5039,ROADACC,9,2019,0
5040,KILLINJ,F,2024,1
5040,KILLINJ,F,2023,0
5040,KILLINJ,F,2022,0
5040,KILLINJ,F,2021,1
5040,KILLINJ,F,2020,1
5040,KILLINJ,M,2024,0
5040,KILLINJ,M,2023,0
5040,KILLINJ,M,2022,0
5040,KILLINJ,M,2021,0
5040,KILLINJ,M,2020,0
5040,ROADACC,9,2024,1
5040,ROADACC,9,2023,0
5040,ROADACC,9,2022,0
5040,ROADACC,9,2021,1
5040,ROADACC,9,2020,1
5041,KILLINJ,F,2024,2
5041,KILLINJ,F,2023,0
5041,KILLINJ,F,2022,0
5041,KILLINJ,F,2021,0
5041,KILLINJ,F,2020,0
5041,KILLINJ,M,2024,0
5041,KILLINJ,M,2023,0
5041,KILLINJ,M,2022,0
5041,KILLINJ,M,2021,0
5041,KILLINJ,M,2020,0
5041,ROADACC,9,2024,1
5041,ROADACC,9,2023,0
5041,ROADACC,9,2022,0
5041,ROADACC,9,2021,0
5041,ROADACC,9,2020,0
5042,KILLINJ,F,2024,5
5042,KILLINJ,F,2023,0
5042,KILLINJ,F,2022,0
5042,KILLINJ,F,2021,2
5042,KILLINJ,F,2020,0
5042,KILLINJ,M,2024,1
5042,KILLINJ,M,2023,0
5042,KILLINJ,M,2022,0
5042,KILLINJ,M,2021,0
5042,KILLINJ,M,2020,0
5042,ROADACC,9,2024,3
5042,ROADACC,9,2023,0
5042,ROADACC,9,2022,0
5042,ROADACC,9,2021,2
5042,ROADACC,9,2020,0
5044,KILLINJ,F,2023,0
5044,KILLINJ,F,2022,0
5044,KILLINJ,F,2021,0
5044,KILLINJ,F,2020,0
5044,KILLINJ,F,2019,0
5044,KILLINJ,M,2023,0
5044,KILLINJ,M,2022,0
5044,KILLINJ,M,2021,0
5044,KILLINJ,M,2020,0
5044,KILLINJ,M,2019,0
5044,ROADACC,9,2023,0
5044,ROADACC,9,2022,0
5044,ROADACC,9,2021,0
5044,ROADACC,9,2020,0
5044,ROADACC,9,2019,0
5045,KILLINJ,F,2023,0
5045,KILLINJ,F,2022,0
5045,KILLINJ,F,2021,0
5045,KILLINJ,F,2020,0
5045,KILLINJ,F,2019,0
5045,KILLINJ,M,2023,0
5045,KILLINJ,M,2022,0
5045,KILLINJ,M,2021,0
5045,KILLINJ,M,2020,0
5045,KILLINJ,M,2019,0
5045,ROADACC,9,2023,0
5045,ROADACC,9,2022,0
5045,ROADACC,9,2021,0
5045,ROADACC,9,2020,0
5045,ROADACC,9,2019,0
5046,KILLINJ,F,2024,2
5046,KILLINJ,F,2023,0
5046,KILLINJ,F,2022,0
5046,KILLINJ,F,2021,1
5046,KILLINJ,F,2020,1
5046,KILLINJ,M,2024,1
5046,KILLINJ,M,2023,1
5046,KILLINJ,M,2022,0
5046,KILLINJ,M,2021,0
5046,KILLINJ,M,2020,1
5046,ROADACC,9,2024,2
5046,ROADACC,9,2023,1
5046,ROADACC,9,2022,0
5046,ROADACC,9,2021,1
5046,ROADACC,9,2020,2
5047,KILLINJ,F,2023,0
5047,KILLINJ,F,2022,1
5047,KILLINJ,F,2021,0
5047,KILLINJ,F,2020,0
5047,KILLINJ,F,2019,0
5047,KILLINJ,M,2023,0
5047,KILLINJ,M,2022,0
5047,KILLINJ,M,2021,0
5047,KILLINJ,M,2020,0
5047,KILLINJ,M,2019,0
5047,ROADACC,9,2023,0
5047,ROADACC,9,2022,1
5047,ROADACC,9,2021,0
5047,ROADACC,9,2020,0
5047,ROADACC,9,2019,0
5048,KILLINJ,F,2023,0
5048,KILLINJ,F,2022,0
5048,KILLINJ,F,2021,0
5048,KILLINJ,F,2020,0
5048,KILLINJ,F,2019,1
5048,KILLINJ,M,2023,0
5048,KILLINJ,M,2022,0
5048,KILLINJ,M,2021,0
5048,KILLINJ,M,2020,0
5048,KILLINJ,M,2019,0
5048,ROADACC,9,2023,0
5048,ROADACC,9,2022,0
5048,ROADACC,9,2021,0
5048,ROADACC,9,2020,0
5048,ROADACC,9,2019,1
5049,KILLINJ,F,2024,1
5049,KILLINJ,F,2023,0
5049,KILLINJ,F,2022,1
5049,KILLINJ,F,2021,0
5049,KILLINJ,F,2020,0
5049,KILLINJ,M,2024,0
5049,KILLINJ,M,2023,0
5049,KILLINJ,M,2022,0
5049,KILLINJ,M,2021,0
5049,KILLINJ,M,2020,0
5049,ROADACC,9,2024,1
5049,ROADACC,9,2023,0
5049,ROADACC,9,2022,1
5049,ROADACC,9,2021,0
5049,ROADACC,9,2020,0
5050,KILLINJ,F,2024,10
5050,KILLINJ,F,2023,4
5050,KILLINJ,F,2022,4
5050,KILLINJ,F,2021,4
5050,KILLINJ,F,2020,3
5050,KILLINJ,M,2024,2
5050,KILLINJ,M,2023,0
5050,KILLINJ,M,2022,0
5050,KILLINJ,M,2021,0
5050,KILLINJ,M,2020,1
5050,ROADACC,9,2024,11
5050,ROADACC,9,2023,4
5050,ROADACC,9,2022,3
5050,ROADACC,9,2021,3
5050,ROADACC,9,2020,3
5051,KILLINJ,F,2023,0
5051,KILLINJ,F,2022,2
5051,KILLINJ,F,2021,0
5051,KILLINJ,F,2020,0
5051,KILLINJ,F,2019,1
5051,KILLINJ,M,2023,0
5051,KILLINJ,M,2022,0
5051,KILLINJ,M,2021,0
5051,KILLINJ,M,2020,0
5051,KILLINJ,M,2019,0
5051,ROADACC,9,2023,0
5051,ROADACC,9,2022,1
5051,ROADACC,9,2021,0
5051,ROADACC,9,2020,0
5051,ROADACC,9,2019,1
5052,KILLINJ,F,2024,2
5052,KILLINJ,F,2023,1
5052,KILLINJ,F,2022,10
5052,KILLINJ,F,2021,3
5052,KILLINJ,F,2020,3
5052,KILLINJ,M,2024,0
5052,KILLINJ,M,2023,0
5052,KILLINJ,M,2022,1
5052,KILLINJ,M,2021,1
5052,KILLINJ,M,2020,0
5052,ROADACC,9,2024,2
5052,ROADACC,9,2023,1
5052,ROADACC,9,2022,5
5052,ROADACC,9,2021,3
5052,ROADACC,9,2020,2
5053,KILLINJ,F,2024,5
5053,KILLINJ,F,2023,7
5053,KILLINJ,F,2022,5
5053,KILLINJ,F,2021,5
5053,KILLINJ,F,2020,4
5053,KILLINJ,M,2024,1
5053,KILLINJ,M,2023,0
5053,KILLINJ,M,2022,0
5053,KILLINJ,M,2021,0
5053,KILLINJ,M,2020,0
5053,ROADACC,9,2024,3
5053,ROADACC,9,2023,5
5053,ROADACC,9,2022,3
5053,ROADACC,9,2021,2
5053,ROADACC,9,2020,2
5054,KILLINJ,F,2023,4
5054,KILLINJ,F,2022,0
5054,KILLINJ,F,2021,0
5054,KILLINJ,F,2020,0
5054,KILLINJ,F,2019,0
5054,KILLINJ,M,2023,0
5054,KILLINJ,M,2022,0
5054,KILLINJ,M,2021,0
5054,KILLINJ,M,2020,0
5054,KILLINJ,M,2019,0
5054,ROADACC,9,2023,3
5054,ROADACC,9,2022,0
5054,ROADACC,9,2021,0
5054,ROADACC,9,2020,0
5054,ROADACC,9,2019,0
5055,KILLINJ,F,2023,0
5055,KILLINJ,F,2022,0
5055,KILLINJ,F,2021,1
5055,KILLINJ,F,2020,0
5055,KILLINJ,F,2019,2
5055,KILLINJ,M,2023,0
5055,KILLINJ,M,2022,0
5055,KILLINJ,M,2021,0
5055,KILLINJ,M,2020,0
5055,KILLINJ,M,2019,0
5055,ROADACC,9,2023,0
5055,ROADACC,9,2022,0
5055,ROADACC,9,2021,1
5055,ROADACC,9,2020,0
5055,ROADACC,9,2019,1
5056,KILLINJ,F,2024,1
5056,KILLINJ,F,2023,2
5056,KILLINJ,F,2022,1
5056,KILLINJ,F,2021,0
5056,KILLINJ,F,2020,1
5056,KILLINJ,M,2024,0
5056,KILLINJ,M,2023,1
5056,KILLINJ,M,2022,0
5056,KILLINJ,M,2021,0
5056,KILLINJ,M,2020,0
5056,ROADACC,9,2024,1
5056,ROADACC,9,2023,2
5056,ROADACC,9,2022,1
5056,ROADACC,9,2021,0
5056,ROADACC,9,2020,1
5057,KILLINJ,F,2024,1
5057,KILLINJ,F,2023,0
5057,KILLINJ,F,2022,1
5057,KILLINJ,F,2021,0
5057,KILLINJ,F,2020,0
5057,KILLINJ,M,2024,0
5057,KILLINJ,M,2023,0
5057,KILLINJ,M,2022,0
5057,KILLINJ,M,2021,0
5057,KILLINJ,M,2020,0
5057,ROADACC,9,2024,1
5057,ROADACC,9,2023,0
5057,ROADACC,9,2022,1
5057,ROADACC,9,2021,0
5057,ROADACC,9,2020,0
5058,KILLINJ,F,2024,1
5058,KILLINJ,F,2023,0
5058,KILLINJ,F,2022,5
5058,KILLINJ,F,2021,0
5058,KILLINJ,F,2020,2
5058,KILLINJ,M,2024,0
5058,KILLINJ,M,2023,0
5058,KILLINJ,M,2022,0
5058,KILLINJ,M,2021,0
5058,KILLINJ,M,2020,0
5058,ROADACC,9,2024,1
5058,ROADACC,9,2023,0
5058,ROADACC,9,2022,2
5058,ROADACC,9,2021,0
5058,ROADACC,9,2020,2
5059,KILLINJ,F,2024,13
5059,KILLINJ,F,2023,7
5059,KILLINJ,F,2022,11
5059,KILLINJ,F,2021,1
5059,KILLINJ,F,2020,6
5059,KILLINJ,M,2024,2
5059,KILLINJ,M,2023,0
5059,KILLINJ,M,2022,2
5059,KILLINJ,M,2021,0
5059,KILLINJ,M,2020,0
5059,ROADACC,9,2024,9
5059,ROADACC,9,2023,5
5059,ROADACC,9,2022,9
5059,ROADACC,9,2021,1
5059,ROADACC,9,2020,5
5060,KILLINJ,F,2023,1
5060,KILLINJ,F,2022,0
5060,KILLINJ,F,2021,0
5060,KILLINJ,F,2020,1
5060,KILLINJ,F,2019,0
5060,KILLINJ,M,2023,0
5060,KILLINJ,M,2022,0
5060,KILLINJ,M,2021,0
5060,KILLINJ,M,2020,0
5060,KILLINJ,M,2019,0
5060,ROADACC,9,2023,1
5060,ROADACC,9,2022,0
5060,ROADACC,9,2021,0
5060,ROADACC,9,2020,1
5060,ROADACC,9,2019,0
5061,KILLINJ,F,2023,0
5061,KILLINJ,F,2022,0
5061,KILLINJ,F,2021,0
5061,KILLINJ,F,2020,0
5061,KILLINJ,F,2019,0
5061,KILLINJ,M,2023,0
5061,KILLINJ,M,2022,0
5061,KILLINJ,M,2021,0
5061,KILLINJ,M,2020,0
5061,KILLINJ,M,2019,0
5061,ROADACC,9,2023,0
5061,ROADACC,9,2022,0
5061,ROADACC,9,2021,0
5061,ROADACC,9,2020,0
5061,ROADACC,9,2019,0
5062,KILLINJ,F,2023,1
5062,KILLINJ,F,2022,0
5062,KILLINJ,F,2021,0
5062,KILLINJ,F,2020,0
5062,KILLINJ,F,2019,2
5062,KILLINJ,M,2023,0
5062,KILLINJ,M,2022,0
5062,KILLINJ,M,2021,0
5062,KILLINJ,M,2020,0
5062,KILLINJ,M,2019,0
5062,ROADACC,9,2023,1
5062,ROADACC,9,2022,0
5062,ROADACC,9,2021,0
5062,ROADACC,9,2020,0
5062,ROADACC,9,2019,1
5063,KILLINJ,F,2023,0
5063,KILLINJ,F,2022,0
5063,KILLINJ,F,2021,0
5063,KILLINJ,F,2020,0
5063,KILLINJ,F,2019,0
5063,KILLINJ,M,2023,0
5063,KILLINJ,M,2022,0
5063,KILLINJ,M,2021,0
5063,KILLINJ,M,2020,0
5063,KILLINJ,M,2019,0
5063,ROADACC,9,2023,0
5063,ROADACC,9,2022,0
5063,ROADACC,9,2021,0
5063,ROADACC,9,2020,0
5063,ROADACC,9,2019,0
5064,KILLINJ,F,2023,0
5064,KILLINJ,F,2022,0
5064,KILLINJ,F,2021,0
5064,KILLINJ,F,2020,0
5064,KILLINJ,F,2019,2
5064,KILLINJ,M,2023,0
5064,KILLINJ,M,2022,0
5064,KILLINJ,M,2021,0
5064,KILLINJ,M,2020,0
5064,KILLINJ,M,2019,0
5064,ROADACC,9,2023,0
5064,ROADACC,9,2022,0
5064,ROADACC,9,2021,0
5064,ROADACC,9,2020,0
5064,ROADACC,9,2019,2
5065,KILLINJ,F,2024,5
5065,KILLINJ,F,2023,3
5065,KILLINJ,F,2022,0
5065,KILLINJ,F,2021,0
5065,KILLINJ,F,2020,0
5065,KILLINJ,M,2024,1
5065,KILLINJ,M,2023,0
5065,KILLINJ,M,2022,0
5065,KILLINJ,M,2021,0
5065,KILLINJ,M,2020,0
5065,ROADACC,9,2024,2
5065,ROADACC,9,2023,2
5065,ROADACC,9,2022,0
5065,ROADACC,9,2021,0
5065,ROADACC,9,2020,0
5066,KILLINJ,F,2024,2
5066,KILLINJ,F,2023,2
5066,KILLINJ,F,2022,2
5066,KILLINJ,F,2021,4
5066,KILLINJ,F,2020,5
5066,KILLINJ,M,2024,0
5066,KILLINJ,M,2023,0
5066,KILLINJ,M,2022,0
5066,KILLINJ,M,2021,0
5066,KILLINJ,M,2020,0
5066,ROADACC,9,2024,2
5066,ROADACC,9,2023,1
5066,ROADACC,9,2022,2
5066,ROADACC,9,2021,2
5066,ROADACC,9,2020,3
5067,KILLINJ,F,2023,1
5067,KILLINJ,F,2022,1
5067,KILLINJ,F,2021,4
5067,KILLINJ,F,2020,1
5067,KILLINJ,F,2019,0
5067,KILLINJ,M,2023,0
5067,KILLINJ,M,2022,0
5067,KILLINJ,M,2021,0
5067,KILLINJ,M,2020,0
5067,KILLINJ,M,2019,0
5067,ROADACC,9,2023,1
5067,ROADACC,9,2022,1
5067,ROADACC,9,2021,3
5067,ROADACC,9,2020,1
5067,ROADACC,9,2019,0
5068,KILLINJ,F,2024,2
5068,KILLINJ,F,2023,1
5068,KILLINJ,F,2022,1
5068,KILLINJ,F,2021,0
5068,KILLINJ,F,2020,0
5068,KILLINJ,M,2024,0
5068,KILLINJ,M,2023,0
5068,KILLINJ,M,2022,0
5068,KILLINJ,M,2021,0
5068,KILLINJ,M,2020,0
5068,ROADACC,9,2024,1
5068,ROADACC,9,2023,1
5068,ROADACC,9,2022,1
5068,ROADACC,9,2021,0
5068,ROADACC,9,2020,0
5069,KILLINJ,F,2024,11
5069,KILLINJ,F,2023,8
5069,KILLINJ,F,2022,12
5069,KILLINJ,F,2021,2
5069,KILLINJ,F,2020,5
5069,KILLINJ,M,2024,0
5069,KILLINJ,M,2023,0
5069,KILLINJ,M,2022,0
5069,KILLINJ,M,2021,0
5069,KILLINJ,M,2020,1
5069,ROADACC,9,2024,9
5069,ROADACC,9,2023,2
5069,ROADACC,9,2022,5
5069,ROADACC,9,2021,2
5069,ROADACC,9,2020,3
5070,KILLINJ,F,2024,1
5070,KILLINJ,F,2023,0
5070,KILLINJ,F,2022,1
5070,KILLINJ,F,2021,0
5070,KILLINJ,F,2020,0
5070,KILLINJ,M,2024,0
5070,KILLINJ,M,2023,0
5070,KILLINJ,M,2022,0
5070,KILLINJ,M,2021,0
5070,KILLINJ,M,2020,0
5070,ROADACC,9,2024,1
5070,ROADACC,9,2023,0
5070,ROADACC,9,2022,1
5070,ROADACC,9,2021,0
5070,ROADACC,9,2020,0
5071,KILLINJ,F,2024,1
5071,KILLINJ,F,2023,0
5071,KILLINJ,F,2022,1
5071,KILLINJ,F,2021,0
5071,KILLINJ,F,2020,0
5071,KILLINJ,M,2024,0
5071,KILLINJ,M,2023,0
5071,KILLINJ,M,2022,0
5071,KILLINJ,M,2021,0
5071,KILLINJ,M,2020,0
5071,ROADACC,9,2024,1
5071,ROADACC,9,2023,0
5071,ROADACC,9,2022,1
5071,ROADACC,9,2021,0
5071,ROADACC,9,2020,0
5072,KILLINJ,F,2024,0
5072,KILLINJ,F,2023,1
5072,KILLINJ,F,2022,0
5072,KILLINJ,F,2021,0
5072,KILLINJ,F,2020,1
5072,KILLINJ,M,2024,1
5072,KILLINJ,M,2023,0
5072,KILLINJ,M,2022,0
5072,KILLINJ,M,2021,0
5072,KILLINJ,M,2020,0
5072,ROADACC,9,2024,1
5072,ROADACC,9,2023,1
5072,ROADACC,9,2022,0
5072,ROADACC,9,2021,0
5072,ROADACC,9,2020,1
5073,KILLINJ,F,2024,2
5073,KILLINJ,F,2023,0
5073,KILLINJ,F,2022,0
5073,KILLINJ,F,2021,2
5073,KILLINJ,F,2020,1
5073,KILLINJ,M,2024,0
5073,KILLINJ,M,2023,0
5073,KILLINJ,M,2022,0
5073,KILLINJ,M,2021,0
5073,KILLINJ,M,2020,0
5073,ROADACC,9,2024,1
5073,ROADACC,9,2023,0
5073,ROADACC,9,2022,0
5073,ROADACC,9,2021,2
5073,ROADACC,9,2020,1
5074,KILLINJ,F,2023,0
5074,KILLINJ,F,2022,0
5074,KILLINJ,F,2021,3
5074,KILLINJ,F,2020,4
5074,KILLINJ,F,2019,2
5074,KILLINJ,M,2023,0
5074,KILLINJ,M,2022,0
5074,KILLINJ,M,2021,0
5074,KILLINJ,M,2020,0
5074,KILLINJ,M,2019,0
5074,ROADACC,9,2023,0
5074,ROADACC,9,2022,0
5074,ROADACC,9,2021,1
5074,ROADACC,9,2020,2
5074,ROADACC,9,2019,1
5075,KILLINJ,F,2024,4
5075,KILLINJ,F,2023,0
5075,KILLINJ,F,2022,2
5075,KILLINJ,F,2021,1
5075,KILLINJ,F,2020,1
5075,KILLINJ,M,2024,0
5075,KILLINJ,M,2023,0
5075,KILLINJ,M,2022,0
5075,KILLINJ,M,2021,0
5075,KILLINJ,M,2020,0
5075,ROADACC,9,2024,2
5075,ROADACC,9,2023,0
5075,ROADACC,9,2022,2
5075,ROADACC,9,2021,1
5075,ROADACC,9,2020,1
5076,KILLINJ,F,2024,5
5076,KILLINJ,F,2023,6
5076,KILLINJ,F,2022,7
5076,KILLINJ,F,2021,7
5076,KILLINJ,F,2020,2
5076,KILLINJ,M,2024,0
5076,KILLINJ,M,2023,0
5076,KILLINJ,M,2022,0
5076,KILLINJ,M,2021,0
5076,KILLINJ,M,2020,0
5076,ROADACC,9,2024,5
5076,ROADACC,9,2023,5
5076,ROADACC,9,2022,5
5076,ROADACC,9,2021,5
5076,ROADACC,9,2020,2
5077,KILLINJ,F,2024,1
5077,KILLINJ,F,2023,1
5077,KILLINJ,F,2022,1
5077,KILLINJ,F,2021,2
5077,KILLINJ,F,2020,1
5077,KILLINJ,M,2024,0
5077,KILLINJ,M,2023,0
5077,KILLINJ,M,2022,0
5077,KILLINJ,M,2021,0
5077,KILLINJ,M,2020,0
5077,ROADACC,9,2024,1
5077,ROADACC,9,2023,1
5077,ROADACC,9,2022,1
5077,ROADACC,9,2021,1
5077,ROADACC,9,2020,1
5079,KILLINJ,F,2022,0
5079,KILLINJ,F,2021,0
5079,KILLINJ,F,2020,0
5079,KILLINJ,F,2019,0
5079,KILLINJ,F,2018,0
5079,KILLINJ,M,2022,0
5079,KILLINJ,M,2021,0
5079,KILLINJ,M,2020,0
5079,KILLINJ,M,2019,0
5079,KILLINJ,M,2018,0
5079,ROADACC,9,2022,0
5079,ROADACC,9,2021,0
5079,ROADACC,9,2020,0
5079,ROADACC,9,2019,0
5079,ROADACC,9,2018,0
5080,KILLINJ,F,2024,14
5080,KILLINJ,F,2023,23
5080,KILLINJ,F,2022,14
5080,KILLINJ,F,2021,6
5080,KILLINJ,F,2020,14
5080,KILLINJ,M,2024,0
5080,KILLINJ,M,2023,6
5080,KILLINJ,M,2022,1
5080,KILLINJ,M,2021,0
5080,KILLINJ,M,2020,0
5080,ROADACC,9,2024,12
5080,ROADACC,9,2023,21
5080,ROADACC,9,2022,12
5080,ROADACC,9,2021,5
5080,ROADACC,9,2020,11
5081,KILLINJ,F,2023,0
5081,KILLINJ,F,2022,0
5081,KILLINJ,F,2021,0
5081,KILLINJ,F,2020,0
5081,KILLINJ,F,2019,0
5081,KILLINJ,M,2023,0
5081,KILLINJ,M,2022,0
5081,KILLINJ,M,2021,0
5081,KILLINJ,M,2020,0
5081,KILLINJ,M,2019,0
5081,ROADACC,9,2023,0
5081,ROADACC,9,2022,0
5081,ROADACC,9,2021,0
5081,ROADACC,9,2020,0
5081,ROADACC,9,2019,0
5082,KILLINJ,F,2023,0
5082,KILLINJ,F,2022,4
5082,KILLINJ,F,2021,2
5082,KILLINJ,F,2020,0
5082,KILLINJ,F,2019,0
5082,KILLINJ,M,2023,0
5082,KILLINJ,M,2022,0
5082,KILLINJ,M,2021,0
5082,KILLINJ,M,2020,0
5082,KILLINJ,M,2019,0
5082,ROADACC,9,2023,0
5082,ROADACC,9,2022,1
5082,ROADACC,9,2021,1
5082,ROADACC,9,2020,0
5082,ROADACC,9,2019,0
5083,KILLINJ,F,2023,0
5083,KILLINJ,F,2022,0
5083,KILLINJ,F,2021,2
5083,KILLINJ,F,2020,2
5083,KILLINJ,F,2019,0
5083,KILLINJ,M,2023,0
5083,KILLINJ,M,2022,0
5083,KILLINJ,M,2021,0
5083,KILLINJ,M,2020,0
5083,KILLINJ,M,2019,0
5083,ROADACC,9,2023,0
5083,ROADACC,9,2022,0
5083,ROADACC,9,2021,1
5083,ROADACC,9,2020,1
5083,ROADACC,9,2019,0
5084,KILLINJ,F,2023,0
5084,KILLINJ,F,2022,0
5084,KILLINJ,F,2021,0
5084,KILLINJ,F,2020,0
5084,KILLINJ,F,2019,2
5084,KILLINJ,M,2023,0
5084,KILLINJ,M,2022,0
5084,KILLINJ,M,2021,0
